filename,width,height,class,xmin,ymin,xmax,ymax,split,augmented
PLACA_000498_aug_00_0497.jpg,4000,3000,license_plate,1789,1563,2454,1982,train,True
PLACA_000934.jpg,4000,3000,license_plate,1678,1810,2203,2060,train,False
PLACA_000591_aug_01_0590.jpg,500,375,license_plate,116,67,391,266,train,True
PLACA_000494_aug_02_0493.jpg,3472,2604,license_plate,1041,754,2068,1586,train,True
PLACA_000441_aug_00_0440.jpg,3264,2448,license_plate,1143,959,2285,1751,train,True
PLACA_000848_aug_02_0847.jpg,3024,4032,license_plate,1139,2743,1673,3057,train,True
PLACA_000327_aug_00_0326.jpg,2592,1944,license_plate,897,351,2058,1098,train,True
PLACA_000685_aug_02_0684.jpg,416,416,license_plate,237,217,340,299,train,True
PLACA_000386_aug_00_0385.jpg,640,480,license_plate,129,151,582,432,train,True
PLACA_001032.jpg,2592,1944,license_plate,511,592,2346,1451,train,False
PLACA_000619.jpg,2592,1944,license_plate,340,480,2175,1375,train,False
PLACA_000661_aug_01_0660.jpg,416,416,license_plate,189,164,264,218,train,True
PLACA_000699_aug_02_0698.jpg,3840,2160,license_plate,1067,701,1405,962,train,True
PLACA_000957.jpg,1280,722,license_plate,837,209,981,303,train,False
PLACA_000156_aug_01_0155.jpg,500,375,license_plate,55,51,277,188,train,True
PLACA_000920.jpg,4000,3000,license_plate,1578,1179,2222,1448,train,False
PLACA_000374_aug_00_0373.jpg,500,375,license_plate,158,54,473,244,train,True
PLACA_000028_aug_01_0027.jpg,4000,3000,license_plate,830,1447,1690,1955,train,True
PLACA_000569_aug_02_0568.jpg,640,480,license_plate,44,120,479,405,train,True
PLACA_000963_aug_00_0962.jpg,416,416,license_plate,146,163,290,274,train,True
PLACA_000293_aug_00_0292.jpg,2592,1944,license_plate,385,478,1235,1048,train,True
PLACA_000978_aug_02_0977.jpg,2592,1944,license_plate,346,589,1417,1186,train,True
PLACA_000059.jpg,4000,3000,license_plate,816,1438,1475,1729,train,False
PLACA_000017_aug_01_0016.jpg,3264,2448,license_plate,241,975,2228,2357,train,True
PLACA_001014.jpg,1024,768,license_plate,360,409,612,525,train,False
PLACA_000401_aug_02_0400.jpg,3264,2448,license_plate,431,207,2421,1250,train,True
PLACA_000519.jpg,4000,3000,license_plate,1797,1888,2547,2229,train,False
PLACA_000821_aug_02_0820.jpg,3264,2448,license_plate,129,233,3264,2073,train,True
PLACA_000549.jpg,500,375,license_plate,88,91,459,267,train,False
PLACA_000135.jpg,4000,3000,license_plate,2203,1001,2769,1285,train,False
PLACA_000715_aug_02_0714.jpg,2816,2112,license_plate,61,430,2418,1809,train,True
PLACA_000032_aug_00_0031.jpg,4000,3000,license_plate,1432,1501,2202,1911,train,True
PLACA_000534_aug_00_0533.jpg,400,300,license_plate,0,12,397,278,train,True
PLACA_000314_aug_01_0313.jpg,2592,1944,license_plate,278,0,2548,1102,train,True
PLACA_000988_aug_02_0987.jpg,300,400,license_plate,0,155,259,306,train,True
PLACA_000495.jpg,4000,3000,license_plate,1944,1201,2734,1544,train,False
PLACA_000979.jpg,1024,768,license_plate,410,405,732,559,train,False
PLACA_000924_aug_00_0923.jpg,3024,4032,license_plate,1395,1782,1861,2050,train,True
PLACA_000519_aug_02_0518.jpg,4000,3000,license_plate,1886,2107,2787,2642,train,True
PLACA_000122.jpg,3264,2448,license_plate,203,477,2373,1623,train,False
PLACA_000414_aug_01_0413.jpg,2816,2112,license_plate,929,381,2098,1103,train,True
PLACA_000304_aug_02_0303.jpg,3840,2160,license_plate,1074,662,1276,798,train,True
PLACA_000772_aug_01_0771.jpg,3472,2604,license_plate,801,677,3014,2033,train,True
PLACA_000901_aug_02_0900.jpg,4000,3000,license_plate,1307,1098,2221,1500,train,True
PLACA_000994.jpg,1280,722,license_plate,534,295,639,363,train,False
PLACA_000911_aug_00_0910.jpg,3264,2448,license_plate,571,347,3264,2203,train,True
PLACA_000837_aug_00_0836.jpg,4000,3000,license_plate,2509,952,3217,1441,train,True
PLACA_000957_aug_00_0956.jpg,1280,722,license_plate,770,285,888,365,train,True
PLACA_000444_aug_01_0443.jpg,3840,2160,license_plate,3224,908,3370,991,train,True
PLACA_000603_aug_01_0602.jpg,3840,2160,license_plate,1411,1754,1862,1967,train,True
PLACA_000700_aug_00_0699.jpg,2592,1944,license_plate,599,609,2073,1488,train,True
PLACA_000230_aug_01_0229.jpg,416,416,license_plate,218,109,297,176,train,True
PLACA_000412_aug_01_0411.jpg,500,375,license_plate,44,55,365,225,train,True
PLACA_000257_aug_01_0256.jpg,800,456,license_plate,49,20,796,431,train,True
PLACA_000258_aug_01_0257.jpg,500,375,license_plate,0,30,391,275,train,True
PLACA_000221_aug_01_0220.jpg,500,375,license_plate,125,91,339,223,train,True
PLACA_000334_aug_02_0333.jpg,500,375,license_plate,116,143,368,291,train,True
PLACA_000687_aug_01_0686.jpg,2592,1944,license_plate,897,490,1361,813,train,True
PLACA_000884_aug_01_0883.jpg,4000,3000,license_plate,1347,860,1880,1139,train,True
PLACA_000679_aug_00_0678.jpg,4000,3000,license_plate,1838,1046,2431,1404,train,True
PLACA_000092.jpg,4000,3000,license_plate,1578,1179,2222,1448,train,False
PLACA_001072_aug_00_1071.jpg,3024,4032,license_plate,418,2278,1140,2713,train,True
PLACA_000822_aug_02_0821.jpg,4000,3000,license_plate,1458,2084,2326,2611,train,True
PLACA_000532_aug_00_0531.jpg,4000,3000,license_plate,1677,1630,2365,1974,train,True
PLACA_000007_aug_02_0006.jpg,4000,3000,license_plate,1484,1499,2085,1865,train,True
PLACA_000119_aug_00_0118.jpg,3024,4032,license_plate,921,2710,1568,3074,train,True
PLACA_000132_aug_00_0131.jpg,4000,3000,license_plate,1589,1272,2373,1739,train,True
PLACA_000182_aug_00_0181.jpg,500,375,license_plate,127,162,303,272,train,True
PLACA_000014_aug_02_0013.jpg,1280,722,license_plate,845,174,962,262,train,True
PLACA_000160_aug_01_0159.jpg,555,452,license_plate,266,206,377,267,train,True
PLACA_000076_aug_01_0075.jpg,4000,3000,license_plate,1755,1644,2346,1927,train,True
PLACA_000692_aug_01_0691.jpg,500,375,license_plate,32,0,404,196,train,True
PLACA_001032_aug_02_1031.jpg,2592,1944,license_plate,138,501,2446,1944,train,True
PLACA_000320.jpg,3840,2160,license_plate,2202,639,2406,780,train,False
PLACA_000473_aug_01_0472.jpg,3264,2448,license_plate,1402,1184,2181,1717,train,True
PLACA_000157.jpg,4000,3000,license_plate,1834,1844,2447,2123,train,False
PLACA_000514_aug_02_0513.jpg,2816,2112,license_plate,1050,927,1707,1328,train,True
PLACA_000321.jpg,500,375,license_plate,95,91,399,250,train,False
PLACA_000713_aug_02_0712.jpg,574,384,license_plate,38,77,412,372,train,True
PLACA_000263_aug_00_0262.jpg,1280,960,license_plate,559,646,669,720,train,True
PLACA_000085.jpg,4000,3000,license_plate,1713,1323,2475,1679,train,False
PLACA_000012_aug_02_0011.jpg,2448,3264,license_plate,2048,1283,2448,1747,train,True
PLACA_000720_aug_01_0719.jpg,3264,2448,license_plate,546,414,2252,1580,train,True
PLACA_000027_aug_01_0026.jpg,3264,2448,license_plate,1268,960,2811,1851,train,True
PLACA_000600_aug_00_0599.jpg,416,416,license_plate,166,165,234,210,train,True
PLACA_000270_aug_02_0269.jpg,416,416,license_plate,236,236,326,312,train,True
PLACA_000572_aug_01_0571.jpg,2592,1944,license_plate,0,0,2073,1236,train,True
PLACA_000566_aug_00_0565.jpg,4000,3000,license_plate,1548,1246,2535,1714,train,True
PLACA_000287.jpg,3840,2160,license_plate,579,192,818,329,train,False
PLACA_000950_aug_00_0949.jpg,3840,2160,license_plate,1363,1112,1729,1302,train,True
PLACA_000575.jpg,500,375,license_plate,137,84,368,183,train,False
PLACA_000711_aug_00_0710.jpg,3024,4032,license_plate,1597,1790,1941,2016,train,True
PLACA_000787.jpg,4000,3000,license_plate,1669,1273,2488,1676,train,False
PLACA_000460.jpg,4000,3000,license_plate,1781,1419,2238,1666,train,False
PLACA_000439_aug_00_0438.jpg,4000,3000,license_plate,1546,1899,2235,2280,train,True
PLACA_000276_aug_00_0275.jpg,416,416,license_plate,181,200,250,251,train,True
PLACA_000493.jpg,4000,3000,license_plate,1384,1057,2084,1388,train,False
PLACA_000903_aug_00_0902.jpg,3840,2160,license_plate,1215,1034,1443,1152,train,True
PLACA_000780_aug_00_0779.jpg,4000,3000,license_plate,1537,1673,2151,2052,train,True
PLACA_000599_aug_00_0598.jpg,2816,2112,license_plate,101,211,1492,1353,train,True
PLACA_000131_aug_02_0130.jpg,4000,3000,license_plate,2224,1629,3060,2129,train,True
PLACA_000571.jpg,500,313,license_plate,145,123,358,232,train,False
PLACA_000674.jpg,2816,2112,license_plate,666,690,2142,1219,train,False
PLACA_000722_aug_00_0721.jpg,1439,956,license_plate,613,516,957,778,train,True
PLACA_000358.jpg,416,416,license_plate,173,185,229,225,train,False
PLACA_000646_aug_00_0645.jpg,500,375,license_plate,26,0,472,246,train,True
PLACA_000171_aug_00_0170.jpg,500,375,license_plate,58,123,240,226,train,True
PLACA_000151_aug_02_0150.jpg,416,416,license_plate,103,282,190,346,train,True
PLACA_000373_aug_00_0372.jpg,500,375,license_plate,63,59,285,202,train,True
PLACA_000933_aug_02_0932.jpg,3264,2448,license_plate,632,371,2836,1538,train,True
PLACA_001070.jpg,2592,1944,license_plate,537,210,1286,632,train,False
PLACA_000781_aug_01_0780.jpg,3024,4032,license_plate,1228,2449,2041,2869,train,True
PLACA_000971.jpg,4000,3000,license_plate,1434,782,1919,1032,train,False
PLACA_000016.jpg,3264,2448,license_plate,73,483,3047,1790,train,False
PLACA_000493_aug_00_0492.jpg,4000,3000,license_plate,1288,1040,2112,1470,train,True
PLACA_000168_aug_02_0167.jpg,416,416,license_plate,196,144,261,193,train,True
PLACA_000024.jpg,4000,3000,license_plate,1728,1344,2372,1616,train,False
PLACA_000167_aug_01_0166.jpg,416,416,license_plate,247,154,339,225,train,True
PLACA_000898.jpg,3024,4032,license_plate,1298,1973,1755,2195,train,False
PLACA_000472_aug_02_0471.jpg,1494,1000,license_plate,548,310,969,641,train,True
PLACA_000817_aug_01_0816.jpg,4000,3000,license_plate,1370,1589,2130,1945,train,True
PLACA_000071.jpg,4000,3000,license_plate,1525,1173,2153,1435,train,False
PLACA_000430_aug_02_0429.jpg,500,375,license_plate,156,100,427,252,train,True
PLACA_000905_aug_02_0904.jpg,1024,768,license_plate,14,171,770,611,train,True
PLACA_000090_aug_02_0089.jpg,4000,3000,license_plate,1357,717,1933,1070,train,True
PLACA_000225_aug_02_0224.jpg,500,375,license_plate,190,69,463,200,train,True
PLACA_000898_aug_02_0897.jpg,3024,4032,license_plate,1085,2168,1551,2388,train,True
PLACA_000484_aug_02_0483.jpg,4000,3000,license_plate,1741,858,3193,1797,train,True
PLACA_001074_aug_00_1073.jpg,4000,3000,license_plate,2382,1016,3217,1449,train,True
PLACA_000499_aug_01_0498.jpg,4000,3000,license_plate,2224,1303,2628,1522,train,True
PLACA_000919_aug_01_0918.jpg,1280,722,license_plate,550,335,622,379,train,True
PLACA_000724_aug_02_0723.jpg,602,527,license_plate,127,192,329,304,train,True
PLACA_000814_aug_01_0813.jpg,4000,3000,license_plate,1853,1233,2350,1520,train,True
PLACA_000191.jpg,499,373,license_plate,231,158,400,257,train,False
PLACA_000540_aug_01_0539.jpg,4000,3000,license_plate,698,453,1752,1158,train,True
PLACA_000477_aug_01_0476.jpg,3264,2448,license_plate,428,594,2297,1483,train,True
PLACA_000011_aug_01_0010.jpg,4000,3000,license_plate,1329,1833,2377,2371,train,True
PLACA_000544_aug_00_0543.jpg,400,300,license_plate,84,53,369,189,train,True
PLACA_000052.jpg,4000,3000,license_plate,1663,1523,2834,2073,train,False
PLACA_000369_aug_00_0368.jpg,1280,960,license_plate,392,327,1143,824,train,True
PLACA_000526.jpg,4000,3000,license_plate,1056,1379,1903,1832,train,False
PLACA_000649_aug_00_0648.jpg,1600,1200,license_plate,712,306,1196,569,train,True
PLACA_000018.jpg,3264,2448,license_plate,254,319,2901,1566,train,False
PLACA_000908.jpg,722,1280,license_plate,265,570,390,655,train,False
PLACA_000469_aug_02_0468.jpg,3264,2448,license_plate,468,0,3264,2234,train,True
PLACA_000895_aug_02_0894.jpg,3024,4032,license_plate,1128,2156,1659,2441,train,True
PLACA_000709.jpg,3840,2160,license_plate,889,1065,1145,1244,train,False
PLACA_000946_aug_02_0945.jpg,2592,1944,license_plate,1144,385,1641,711,train,True
PLACA_000869.jpg,618,305,license_plate,3,1,617,301,train,False
PLACA_000558_aug_02_0557.jpg,399,300,license_plate,0,148,333,300,train,True
PLACA_000035_aug_00_0034.jpg,3024,4032,license_plate,1182,2801,1615,3047,train,True
PLACA_000737_aug_02_0736.jpg,4000,3000,license_plate,2325,1496,2948,1838,train,True
PLACA_000200.jpg,500,375,license_plate,0,45,395,243,train,False
PLACA_000546.jpg,500,375,license_plate,162,124,339,202,train,False
PLACA_000533.jpg,3264,2448,license_plate,360,297,2931,1693,train,False
PLACA_000795_aug_00_0794.jpg,416,416,license_plate,47,230,115,278,train,True
PLACA_000190_aug_01_0189.jpg,400,300,license_plate,122,68,295,159,train,True
PLACA_000136_aug_00_0135.jpg,4000,3000,license_plate,1630,1286,2285,1710,train,True
PLACA_000255_aug_02_0254.jpg,3840,2160,license_plate,3324,1130,3778,1428,train,True
PLACA_000948_aug_00_0947.jpg,2592,1944,license_plate,255,445,1938,1544,train,True
PLACA_000758_aug_02_0757.jpg,500,375,license_plate,188,106,357,196,train,True
PLACA_000889.jpg,3472,2604,license_plate,1120,930,2861,2373,train,False
PLACA_000042_aug_00_0041.jpg,4000,3000,license_plate,1064,1859,2005,2426,train,True
PLACA_000063.jpg,4000,3000,license_plate,1875,1094,2613,1438,train,False
PLACA_000333_aug_02_0332.jpg,4000,3000,license_plate,1660,1608,2524,1997,train,True
PLACA_000505_aug_00_0504.jpg,4000,3000,license_plate,2043,1117,2910,1675,train,True
PLACA_000112_aug_01_0111.jpg,500,375,license_plate,35,23,438,227,train,True
PLACA_000621_aug_01_0620.jpg,1200,1600,license_plate,211,612,421,1058,train,True
PLACA_000727_aug_01_0726.jpg,848,586,license_plate,139,165,347,319,train,True
PLACA_000340_aug_01_0339.jpg,1280,722,license_plate,701,277,833,395,train,True
PLACA_000712_aug_00_0711.jpg,3024,4032,license_plate,1434,2406,1800,2631,train,True
PLACA_000537_aug_00_0536.jpg,4000,3000,license_plate,1025,1196,1805,1702,train,True
PLACA_000333_aug_00_0332.jpg,4000,3000,license_plate,2100,1333,2738,1721,train,True
PLACA_000714_aug_00_0713.jpg,4000,3000,license_plate,771,956,1830,1662,train,True
PLACA_000697_aug_00_0696.jpg,4000,3000,license_plate,1447,1265,2059,1628,train,True
PLACA_000191_aug_02_0190.jpg,499,373,license_plate,216,151,368,255,train,True
PLACA_000874_aug_00_0873.jpg,1024,768,license_plate,0,142,829,491,train,True
PLACA_000538_aug_01_0537.jpg,4000,3000,license_plate,1371,1715,2097,2128,train,True
PLACA_000109_aug_01_0108.jpg,2816,2112,license_plate,779,574,2686,1708,train,True
PLACA_000531_aug_01_0530.jpg,3840,2160,license_plate,2900,977,3156,1173,train,True
PLACA_000145_aug_00_0144.jpg,2816,2112,license_plate,592,782,1856,1444,train,True
PLACA_000726.jpg,4000,3000,license_plate,1938,1144,2331,1341,train,False
PLACA_000952.jpg,2592,1944,license_plate,457,178,2148,1091,train,False
PLACA_000820_aug_01_0819.jpg,500,375,license_plate,119,95,372,217,train,True
PLACA_000742_aug_01_0741.jpg,4000,3000,license_plate,1039,755,1654,1100,train,True
PLACA_000844_aug_01_0843.jpg,500,375,license_plate,103,100,384,247,train,True
PLACA_000704_aug_01_0703.jpg,3840,2160,license_plate,977,979,1150,1101,train,True
PLACA_001060_aug_01_1059.jpg,3024,4032,license_plate,1456,2482,2025,2832,train,True
PLACA_000613.jpg,3840,2160,license_plate,494,1700,854,1932,train,False
PLACA_000463.jpg,4000,3000,license_plate,1647,985,2225,1263,train,False
PLACA_000191_aug_01_0190.jpg,499,373,license_plate,239,139,458,290,train,True
PLACA_000760_aug_00_0759.jpg,4000,3000,license_plate,1941,1107,2734,1559,train,True
PLACA_000098.jpg,4000,3000,license_plate,1575,1123,2172,1376,train,False
PLACA_000059_aug_02_0058.jpg,4000,3000,license_plate,1097,1601,1662,1907,train,True
PLACA_000270_aug_00_0269.jpg,416,416,license_plate,195,203,284,274,train,True
PLACA_000497.jpg,3024,4032,license_plate,1247,1850,1710,2079,train,False
PLACA_000067_aug_02_0066.jpg,4000,3000,license_plate,1461,1011,2375,1628,train,True
PLACA_000845_aug_00_0844.jpg,2592,1944,license_plate,1376,596,2180,1151,train,True
PLACA_000193_aug_01_0192.jpg,500,375,license_plate,90,28,456,246,train,True
PLACA_000542_aug_00_0541.jpg,4000,3000,license_plate,2011,1209,2692,1546,train,True
PLACA_000110_aug_00_0109.jpg,2816,2112,license_plate,826,441,2124,1365,train,True
PLACA_000169_aug_00_0168.jpg,848,586,license_plate,223,148,360,244,train,True
PLACA_000063_aug_00_0062.jpg,4000,3000,license_plate,1958,1126,2776,1591,train,True
PLACA_000551_aug_00_0550.jpg,500,375,license_plate,114,19,500,252,train,True
PLACA_000394_aug_01_0393.jpg,1435,1076,license_plate,653,498,895,675,train,True
PLACA_000786_aug_02_0785.jpg,3024,4032,license_plate,1261,1963,1650,2192,train,True
PLACA_000536_aug_01_0535.jpg,500,375,license_plate,167,31,306,110,train,True
PLACA_000855_aug_02_0854.jpg,3264,2448,license_plate,690,413,2377,1559,train,True
PLACA_000521_aug_00_0520.jpg,4000,3000,license_plate,2029,1228,2762,1697,train,True
PLACA_000456_aug_02_0455.jpg,3840,2160,license_plate,1049,522,1383,703,train,True
PLACA_000122_aug_02_0121.jpg,3264,2448,license_plate,445,607,2139,1690,train,True
PLACA_000221.jpg,500,375,license_plate,95,72,329,188,train,False
PLACA_000113.jpg,3840,2160,license_plate,3092,1280,3260,1375,train,False
PLACA_000368_aug_00_0367.jpg,500,375,license_plate,163,81,239,131,train,True
PLACA_000180.jpg,416,416,license_plate,82,287,153,329,train,False
PLACA_000954_aug_02_0953.jpg,500,375,license_plate,151,85,371,212,train,True
PLACA_000013_aug_01_0012.jpg,4000,3000,license_plate,1419,1171,2213,1672,train,True
PLACA_000513.jpg,4000,3000,license_plate,1200,894,2091,1391,train,False
PLACA_000476_aug_00_0475.jpg,2592,1944,license_plate,721,204,1825,928,train,True
PLACA_000994_aug_02_0993.jpg,1280,722,license_plate,484,353,628,453,train,True
PLACA_000788_aug_00_0787.jpg,3024,4032,license_plate,1158,2216,1604,2471,train,True
PLACA_000790.jpg,3024,4032,license_plate,1385,1974,1745,2168,train,False
PLACA_000293.jpg,2592,1944,license_plate,751,599,1386,981,train,False
PLACA_000021_aug_01_0020.jpg,4000,3000,license_plate,1745,1675,2448,2136,train,True
PLACA_000883_aug_00_0882.jpg,3472,2604,license_plate,800,661,1951,1525,train,True
PLACA_000991.jpg,4000,3000,license_plate,1638,1566,2547,2007,train,False
PLACA_000682.jpg,4000,3000,license_plate,1750,1429,2206,1682,train,False
PLACA_000980.jpg,4000,3000,license_plate,1691,1379,2434,1741,train,False
PLACA_000762.jpg,3024,4032,license_plate,1255,2434,1679,2643,train,False
PLACA_000774_aug_01_0773.jpg,4000,3000,license_plate,1558,1265,2370,1777,train,True
PLACA_000366.jpg,2592,1944,license_plate,923,640,1456,927,train,False
PLACA_000705_aug_01_0704.jpg,4000,3000,license_plate,1661,1224,2240,1606,train,True
PLACA_000474_aug_00_0473.jpg,416,416,license_plate,153,131,209,168,train,True
PLACA_000418.jpg,3840,2160,license_plate,3506,238,3544,270,train,False
PLACA_000690.jpg,2272,1704,license_plate,604,551,1538,1033,train,False
PLACA_000501.jpg,2816,2112,license_plate,767,593,2250,1352,train,False
PLACA_000119_aug_02_0118.jpg,3024,4032,license_plate,994,2180,1391,2387,train,True
PLACA_000130_aug_00_0129.jpg,4000,3000,license_plate,1477,1198,2045,1466,train,True
PLACA_000718_aug_01_0717.jpg,500,375,license_plate,48,0,437,198,train,True
PLACA_000102.jpg,4000,3000,license_plate,1416,1291,2222,1623,train,False
PLACA_000097.jpg,4000,3000,license_plate,1631,1382,2422,1779,train,False
PLACA_000967_aug_01_0966.jpg,3024,4032,license_plate,721,2532,1112,2766,train,True
PLACA_001056.jpg,3264,2448,license_plate,482,952,2246,2151,train,False
PLACA_000539.jpg,4000,3000,license_plate,1631,1360,2150,1623,train,False
PLACA_000409_aug_00_0408.jpg,1260,946,license_plate,289,410,1114,921,train,True
PLACA_001082_aug_01_1081.jpg,3264,2448,license_plate,1020,870,2262,1668,train,True
PLACA_000173.jpg,450,600,license_plate,20,338,396,516,train,False
PLACA_000971_aug_00_0970.jpg,4000,3000,license_plate,1149,597,1616,835,train,True
PLACA_000719_aug_01_0718.jpg,500,375,license_plate,10,77,358,253,train,True
PLACA_000311.jpg,3472,2604,license_plate,710,410,3028,1454,train,False
PLACA_000016_aug_01_0015.jpg,3264,2448,license_plate,473,456,3264,1777,train,True
PLACA_000839_aug_00_0838.jpg,3840,2160,license_plate,967,555,1192,724,train,True
PLACA_000214.jpg,2592,1944,license_plate,547,408,2139,1105,train,False
PLACA_001061_aug_01_1060.jpg,3024,4032,license_plate,1572,2557,2384,2994,train,True
PLACA_000986_aug_01_0985.jpg,3840,2160,license_plate,3487,352,3729,556,train,True
PLACA_000316_aug_01_0315.jpg,3472,2604,license_plate,936,559,3060,1667,train,True
PLACA_000056_aug_02_0055.jpg,4000,3000,license_plate,1646,1523,2995,2180,train,True
PLACA_000549_aug_00_0548.jpg,500,375,license_plate,155,53,490,262,train,True
PLACA_000785.jpg,3024,4032,license_plate,1419,2174,1874,2381,train,False
PLACA_000094_aug_00_0093.jpg,4000,3000,license_plate,1594,746,2730,1399,train,True
PLACA_000457.jpg,4000,3000,license_plate,1916,1379,2753,1751,train,False
PLACA_001012_aug_01_1011.jpg,416,416,license_plate,175,240,246,292,train,True
PLACA_000798_aug_01_0797.jpg,416,416,license_plate,321,161,410,226,train,True
PLACA_001083_aug_01_1082.jpg,3264,2448,license_plate,262,682,1584,1605,train,True
PLACA_001031.jpg,1600,1200,license_plate,525,215,980,442,train,False
PLACA_000831_aug_01_0830.jpg,1260,944,license_plate,501,193,1260,707,train,True
PLACA_000829_aug_00_0828.jpg,416,416,license_plate,170,227,270,297,train,True
PLACA_000200_aug_00_0199.jpg,500,375,license_plate,0,2,500,277,train,True
PLACA_000718_aug_02_0717.jpg,500,375,license_plate,21,6,441,224,train,True
PLACA_000003_aug_00_0002.jpg,3264,2448,license_plate,521,853,2278,1997,train,True
PLACA_000625_aug_00_0624.jpg,3840,2160,license_plate,630,1463,883,1609,train,True
PLACA_000487.jpg,3840,2160,license_plate,1686,1222,1891,1339,train,False
PLACA_000460_aug_01_0459.jpg,4000,3000,license_plate,1926,1580,2402,1875,train,True
PLACA_000178.jpg,1600,1200,license_plate,673,400,1236,623,train,False
PLACA_000064_aug_02_0063.jpg,4000,3000,license_plate,947,1420,1823,1956,train,True
PLACA_000733_aug_01_0732.jpg,2592,1944,license_plate,537,590,1538,1266,train,True
PLACA_000405_aug_00_0404.jpg,1024,768,license_plate,208,161,576,365,train,True
PLACA_000098_aug_00_0097.jpg,4000,3000,license_plate,1918,936,2564,1269,train,True
PLACA_001099.jpg,3024,4032,license_plate,1260,2195,1750,2421,train,False
PLACA_000905_aug_01_0904.jpg,1024,768,license_plate,117,297,887,620,train,True
PLACA_000396_aug_00_0395.jpg,500,375,license_plate,129,130,365,294,train,True
PLACA_000740.jpg,2816,2112,license_plate,673,590,2067,1216,train,False
PLACA_000232.jpg,1540,1150,license_plate,699,471,1246,806,train,False
PLACA_000700_aug_02_0699.jpg,2592,1944,license_plate,428,493,2204,1515,train,True
PLACA_000978_aug_01_0977.jpg,2592,1944,license_plate,128,411,1574,1232,train,True
PLACA_000628.jpg,2816,2112,license_plate,740,633,2041,1239,train,False
PLACA_000510.jpg,3024,4032,license_plate,1325,1955,1773,2179,train,False
PLACA_000956_aug_00_0955.jpg,4000,3000,license_plate,2095,1388,2622,1682,train,True
PLACA_000307.jpg,2592,1944,license_plate,73,405,2224,1293,train,False
PLACA_000805.jpg,3024,4032,license_plate,1248,2112,1701,2373,train,False
PLACA_000752_aug_01_0751.jpg,500,375,license_plate,158,130,425,294,train,True
PLACA_000638_aug_00_0637.jpg,2592,1944,license_plate,640,685,1766,1245,train,True
PLACA_000487_aug_01_0486.jpg,3840,2160,license_plate,1687,1292,1967,1487,train,True
PLACA_000185_aug_02_0184.jpg,2592,1944,license_plate,912,795,1351,1026,train,True
PLACA_000011.jpg,4000,3000,license_plate,1406,1782,2359,2238,train,False
PLACA_000218.jpg,416,416,license_plate,202,157,244,188,train,False
PLACA_000695_aug_02_0694.jpg,2592,1944,license_plate,670,578,1906,1222,train,True
PLACA_000135_aug_02_0134.jpg,4000,3000,license_plate,1854,838,2565,1252,train,True
PLACA_000813_aug_00_0812.jpg,3264,2448,license_plate,0,0,3067,1899,train,True
PLACA_000847_aug_02_0846.jpg,416,416,license_plate,197,239,258,281,train,True
PLACA_000687_aug_00_0686.jpg,2592,1944,license_plate,1074,682,1539,1013,train,True
PLACA_000969_aug_00_0968.jpg,4000,3000,license_plate,1832,791,2294,1090,train,True
PLACA_001001_aug_01_1000.jpg,1024,768,license_plate,547,321,681,393,train,True
PLACA_000681_aug_02_0680.jpg,4000,3000,license_plate,1622,1687,3250,2507,train,True
PLACA_000343_aug_02_0342.jpg,500,375,license_plate,0,13,485,341,train,True
PLACA_000287_aug_00_0286.jpg,3840,2160,license_plate,1107,331,1312,446,train,True
PLACA_000258_aug_02_0257.jpg,500,375,license_plate,57,80,414,319,train,True
PLACA_000094.jpg,4000,3000,license_plate,1625,1210,2444,1544,train,False
PLACA_000167_aug_02_0166.jpg,416,416,license_plate,177,169,257,233,train,True
PLACA_000870_aug_02_0869.jpg,1600,1200,license_plate,806,449,1070,601,train,True
PLACA_000755_aug_02_0754.jpg,3024,4032,license_plate,1017,2828,1470,3087,train,True
PLACA_000090_aug_00_0089.jpg,4000,3000,license_plate,1359,406,2042,835,train,True
PLACA_000242_aug_02_0241.jpg,1024,768,license_plate,153,139,677,444,train,True
PLACA_000708_aug_02_0707.jpg,3472,2604,license_plate,381,665,2920,1758,train,True
PLACA_000696_aug_02_0695.jpg,416,416,license_plate,183,80,229,117,train,True
PLACA_000339_aug_00_0338.jpg,1024,768,license_plate,0,144,860,705,train,True
PLACA_000259_aug_02_0258.jpg,1044,783,license_plate,283,307,465,434,train,True
PLACA_000755_aug_01_0754.jpg,3024,4032,license_plate,1348,2280,1742,2526,train,True
PLACA_000118_aug_01_0117.jpg,4000,3000,license_plate,1179,1083,1707,1410,train,True
PLACA_000676_aug_02_0675.jpg,4000,3000,license_plate,1421,1289,2219,1782,train,True
PLACA_000833_aug_01_0832.jpg,416,416,license_plate,200,150,282,212,train,True
PLACA_000910_aug_00_0909.jpg,2592,1944,license_plate,674,709,1650,1356,train,True
PLACA_000350.jpg,3840,2160,license_plate,1202,728,1384,841,train,False
PLACA_000897.jpg,3840,2160,license_plate,51,1528,257,1650,train,False
PLACA_000965_aug_01_0964.jpg,2592,1944,license_plate,1110,846,1594,1142,train,True
PLACA_001035.jpg,416,416,license_plate,176,190,252,245,train,False
PLACA_000388_aug_00_0387.jpg,2592,1944,license_plate,37,327,2592,1876,train,True
PLACA_000845.jpg,2592,1944,license_plate,1235,836,1932,1264,train,False
PLACA_000315.jpg,2592,1944,license_plate,578,280,1728,1115,train,False
PLACA_000524_aug_01_0523.jpg,4000,3000,license_plate,1684,1700,2940,2407,train,True
